id,reference_path,search_path,gt_x,gt_y,gt_box_x,gt_box_y,gt_box_w,gt_box_h,architecture,rotation_deg,is_rgb,randomized_acquisition,beam_spot_size_nm,collapse_threshold_nm,dose_reference,dose_search,shear_amplitude_px,drift_jitter_px,astigmatism_ratio,vignette_strength,gamma,barrel_distortion_k,charging_streak_prob,charging_streak_intensity,speckle_sigma,salt_pepper_prob,linewidth_bias_nm,corner_rounding_px,mat_size_nm,strip_width_nm,boundary_bias,seed,tier
136,./dataset_curated/high_noise/reference/00136.png,./dataset_curated/high_noise/search/00136.png,568.0323331358604,592.2881421031558,520.9,540.1,100,100,finfet_28nm,-1.7917387292273128,False,True,5.0,10.0,2000.0,247.2423850352288,1.8509817940676367,0.4177252932390031,0.9961601551690352,0.0723225881223777,1.126927288991665,0.0291107347909942,2.298922310893115,0.8962390527479651,0.1840233588880195,0.0050011368821901,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
166,./dataset_curated/high_noise/reference/00166.png,./dataset_curated/high_noise/search/00166.png,254.2548359699498,442.1888359926813,205.5,387.1,100,100,finfet_7nm,1.191869975501933,False,True,5.0,10.0,2000.0,357.6084712132562,2.4373468422586178,1.1172456614783013,1.067587928731049,0.0713535921879886,1.0429253591942809,0.0324724258052382,2.804847227959933,0.2760015396884383,0.1647656054197014,0.0079460551249808,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
155,./dataset_curated/high_noise/reference/00155.png,./dataset_curated/high_noise/search/00155.png,407.1628996886214,853.8021167112701,347.7,801.2,100,100,finfet_45nm,1.5358360443715564,False,True,5.0,10.0,2000.0,454.0214326314476,0.874653076346398,0.4402040871404666,0.868886576532462,0.0062629438844677,1.0318643554556133,-0.0081040405881053,1.922133964406796,0.5177163051162412,0.2948953951630469,0.0040616477437293,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
75,./dataset_curated/high_noise/reference/00075.png,./dataset_curated/high_noise/search/00075.png,321.47553852492854,332.5005056399547,276.8,277.0,100,100,finfet_14nm,1.7970227782858834,False,True,5.0,10.0,2000.0,206.42081212339207,2.6833464755488605,0.4652858620976524,1.281442074164383,0.1102037254027971,1.2065119019132218,0.0345921215515929,2.5923858609561883,0.3548306451273694,0.2734925347858129,0.0110892513584297,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
131,./dataset_curated/high_noise/reference/00131.png,./dataset_curated/high_noise/search/00131.png,844.4710655706358,707.4153046773134,792.9,660.0,100,100,finfet_45nm,0.4302663048172879,False,True,5.0,10.0,2000.0,459.51016306391085,2.2973731346190585,0.7577172139099847,1.289811294071462,0.2094466896560198,1.1792347339155262,-0.0018446855849555,2.9121840824420167,1.9813997418317129,0.2785192071344385,0.0011967639887195,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
156,./dataset_curated/high_noise/reference/00156.png,./dataset_curated/high_noise/search/00156.png,661.807800167386,694.8683393101961,614.5,642.6,100,100,finfet_7nm,-0.7941404895070763,False,True,5.0,10.0,2000.0,483.4105170864036,4.180701641715504,0.864494657299571,1.2594983137179334,0.1132768061130073,1.319628381616274,-0.0226417504917264,1.232159316143906,0.9322328102958513,0.2338771184962282,0.0116860906407265,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
35,./dataset_curated/high_noise/reference/00035.png,./dataset_curated/high_noise/search/00035.png,568.681518683178,255.5447428877806,522.3,206.6,100,100,finfet_22nm,0.851669514849029,False,True,5.0,10.0,2000.0,421.8911099903817,4.477279097203799,1.0417015573615451,1.0467328851097628,0.1080382394333081,1.0789851340256456,0.0239260034139556,3.266267722015132,0.7717774409553011,0.2439177343656657,0.0026322421657772,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
12,./dataset_curated/high_noise/reference/00012.png,./dataset_curated/high_noise/search/00012.png,251.84358429242772,140.1057599809394,211.1,83.9,100,100,finfet_7nm,1.4629764188669143,False,True,5.0,10.0,2000.0,576.7488136493655,2.5858799497726013,1.8033553846456631,0.996057789685749,0.0141242567566023,0.8389734566028169,0.0054436635160989,2.6949596046229902,1.8126531546281857,0.2076905559477284,0.0119351916378173,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
22,./dataset_curated/high_noise/reference/00022.png,./dataset_curated/high_noise/search/00022.png,622.7291776465381,313.8501419969356,578.2,267.6,100,100,finfet_22nm,1.7055203742640637,False,True,5.0,10.0,2000.0,679.3493193244689,4.170689413724341,1.6816793344953416,1.1093342965051127,0.1317557429268838,1.0497726675188082,0.0454750251345148,2.5385065000085127,1.5409524991137098,0.2085427162881018,0.0097463258259296,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
4,./dataset_curated/high_noise/reference/00004.png,./dataset_curated/high_noise/search/00004.png,947.8991775489452,497.2311735567617,897.9,451.6,100,100,finfet_22nm,0.558237212375523,False,True,5.0,10.0,2000.0,414.64405685069335,1.556388976293013,0.6028249570052979,0.96983132265275,0.005875511157705,0.8188611483779713,0.0064180438380393,2.507265412580552,1.360849991499094,0.1800654347681815,0.0103656384212577,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
115,./dataset_curated/high_noise/reference/00115.png,./dataset_curated/high_noise/search/00115.png,266.960859149232,403.4021437679973,219.4,347.7,100,100,finfet_14nm,1.4122982735448346,False,True,5.0,10.0,2000.0,829.2217457542846,2.850122281215557,1.7551701802205628,1.153402602119482,0.1789029547825211,1.2119065344468978,-0.0326696488865028,3.40068808151058,0.027401956124509,0.1199420222829848,0.0085905855028651,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
172,./dataset_curated/high_noise/reference/00172.png,./dataset_curated/high_noise/search/00172.png,389.9812554108482,586.7775147653515,337.9,534.1,100,100,finfet_10nm,1.3875150980575803,False,True,5.0,10.0,2000.0,573.3022294166208,4.22307329667166,0.8287069010022302,1.238398925815639,0.2957881610314952,1.008388591108205,-0.0166919973570305,2.9910851402408607,0.9420912540916891,0.2791675914474089,0.0022881373409488,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
132,./dataset_curated/high_noise/reference/00132.png,./dataset_curated/high_noise/search/00132.png,230.99564099723295,256.0498424799992,189.1,197.4,100,100,finfet_22nm,1.873893763719016,False,True,5.0,10.0,2000.0,338.63060996176904,0.3836993656456176,1.9219682057768164,0.8138999758108708,0.2069505573791098,1.029680023574878,-0.0155363889626216,2.3991491811086827,1.6372218523304454,0.0783059204324863,0.0111697939408456,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
187,./dataset_curated/high_noise/reference/00187.png,./dataset_curated/high_noise/search/00187.png,553.1721907185616,937.1040629878456,515.6,885.4,100,100,finfet_7nm,-1.6302453775379635,False,True,5.0,10.0,2000.0,170.51307375951953,3.5865228332809407,0.3159934940078083,1.1078630255158408,0.2622683414979875,1.1492053725849265,-0.0107844858800986,1.5626506871041934,2.1720302598034267,0.039614224408757,0.0108385148407855,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
193,./dataset_curated/high_noise/reference/00193.png,./dataset_curated/high_noise/search/00193.png,405.49384537173415,874.6785480168163,357.6,825.2,100,100,finfet_45nm,-0.3214193694883085,False,True,5.0,10.0,2000.0,375.94608735722846,2.6754423683109176,0.239452475402609,0.8604722518035126,0.2232663431876581,0.7995685643251894,0.02618723267855,3.4220842948486427,1.359045770329846,0.2156117372855867,0.0059845319685393,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
105,./dataset_curated/high_noise/reference/00105.png,./dataset_curated/high_noise/search/00105.png,560.0265848246916,149.9593978813628,511.4,100.2,100,100,finfet_10nm,0.2252038347985472,False,True,5.0,10.0,2000.0,43.79295757540246,3.122567326421248,0.5149611907377436,1.0875989619439068,0.1387674165357102,1.144392736693305,0.035016838581775,3.0051158517405323,1.0178178359223935,0.2495953774266374,0.0040836069093878,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
55,./dataset_curated/high_noise/reference/00055.png,./dataset_curated/high_noise/search/00055.png,556.6049003265065,943.42251616549,517.4,891.9,100,100,finfet_14nm,-1.3956162861924009,False,True,5.0,10.0,2000.0,262.1531835554206,2.261460205944967,1.5344363610351683,0.9251075762819224,0.2734380825812137,0.7506464675214765,0.0145367185137218,1.877318851374212,1.1369053593886025,0.216262332476105,0.007930031972695,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
195,./dataset_curated/high_noise/reference/00195.png,./dataset_curated/high_noise/search/00195.png,894.8964254751756,626.3157195360807,846.1,572.5,100,100,finfet_28nm,-0.5520806071003204,False,True,5.0,10.0,2000.0,159.11212700877044,1.5639313222533529,1.5947291696481791,1.201799476033402,0.0996178926333896,1.22099626290403,-0.0240330965337299,3.2643894309086066,1.7487149719129378,0.1334497301697662,0.0020531563959188,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
116,./dataset_curated/high_noise/reference/00116.png,./dataset_curated/high_noise/search/00116.png,297.7301680728943,742.9584665278813,244.8,690.5,100,100,finfet_10nm,0.6930799160662233,False,True,5.0,10.0,2000.0,137.8424895403379,3.438728935603756,1.3830735338065827,0.8442020725973851,0.2967485176443403,0.8627949437344798,-0.0349744735853065,0.127680202670708,1.519023932090747,0.2718236778144095,0.0101269537283429,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
88,./dataset_curated/high_noise/reference/00088.png,./dataset_curated/high_noise/search/00088.png,808.7960867136081,865.5460773504452,764.9,810.3,100,100,finfet_22nm,-0.9622952087104202,False,True,5.0,10.0,2000.0,759.4550315995524,3.395551834436796,1.0985667526877867,0.8071090451661511,0.0222502051125481,1.3476958501300431,0.0183853026643962,3.0505861482884344,0.902025706836448,0.1977640652231667,0.0099427449970468,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
140,./dataset_curated/high_noise/reference/00140.png,./dataset_curated/high_noise/search/00140.png,304.1532531728033,126.53820771554749,244.6,81.7,100,100,finfet_28nm,-1.4777510135788,False,True,5.0,10.0,2000.0,238.11513525796408,2.386953023973838,1.2903943859088096,1.258743315135782,0.2387685825681365,0.9091495973311003,-0.0301744873170344,1.1498744661970068,1.7310765355732785,0.220242166259571,0.0085791591033446,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
72,./dataset_curated/high_noise/reference/00072.png,./dataset_curated/high_noise/search/00072.png,299.00063093587625,879.1712433209663,239.5,824.0,100,100,finfet_28nm,1.443484534278939,False,True,5.0,10.0,2000.0,91.76891016764012,0.8489129791289949,0.5090077827932898,1.2811929753685098,0.104765706609513,0.8035476996790615,0.0336522672931533,2.030785779925873,1.659193462158654,0.065698794788395,0.0083276058400877,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
128,./dataset_curated/high_noise/reference/00128.png,./dataset_curated/high_noise/search/00128.png,890.7418978392035,148.42741865081751,833.2,90.2,100,100,finfet_45nm,-1.216552250047811,False,True,5.0,10.0,2000.0,275.3924209963011,0.8242109308652525,0.235602457347068,0.944469892579104,0.0483248427535,1.3471714783924318,-0.0173981199977739,2.937505971790559,0.9886357525422154,0.193973220234616,0.0075994267705581,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
126,./dataset_curated/high_noise/reference/00126.png,./dataset_curated/high_noise/search/00126.png,313.8001799498181,901.959720758898,257.1,848.8,100,100,finfet_22nm,0.9576013534679104,False,True,5.0,10.0,2000.0,276.3760361288256,0.9639528715309658,0.7460816882084861,0.872206760194802,0.2521468821722837,1.317831426015144,0.03545604394844,1.339232630776726,0.5969055191004726,0.21128552009724,0.0074633531625924,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
5,./dataset_curated/high_noise/reference/00005.png,./dataset_curated/high_noise/search/00005.png,898.7362639819532,325.8864765586157,850.5,280.0,100,100,finfet_10nm,0.5890396795505852,False,True,5.0,10.0,2000.0,268.5719723879257,3.355441537231379,0.4942997228351157,0.8212014218379498,0.1017354829180237,0.7683620476979536,0.0446537519770474,3.4014304244754845,0.5279311142534636,0.2169390829060981,0.0070773462963623,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
68,./dataset_curated/failure_cases/reference/00068.png,./dataset_curated/failure_cases/search/00068.png,928.5726350024414,211.0312601128821,877.2,159.0,100,100,finfet_10nm,-0.2716763088644334,False,True,5.0,10.0,2000.0,158.5836230804581,2.7194981406054146,0.3788502007208367,1.0832146112461205,0.0414277038098034,1.3382094341339497,0.0423976960599313,1.193231919142831,1.1393131003021186,0.2210862475736216,0.0020212594426425,0.0,0.0,2600.0,320.0,0.35,12345,failure_case
